Date,Open,High,Low,Close,Adj Close,Volume
2011-10-06,78.949997,79.500000,76.790001,76.989998,76.989998,0
2011-10-13,77.010002,77.919998,76.440002,77.110001,77.110001,0
2011-10-20,77.029999,77.489998,75.879997,76.199997,76.199997,0
2011-10-27,76.290001,77.669998,74.720001,77.010002,77.010002,0
2011-11-03,77.230003,78.000000,76.510002,77.930000,77.930000,0
2011-11-10,77.970001,78.389999,76.639999,78.160004,78.160004,0
2011-11-17,78.360001,79.180000,77.540001,79.000000,79.000000,0
2011-11-24,79.169998,79.699997,77.919998,78.389999,78.389999,0
2011-12-01,78.370003,79.370003,77.919998,78.480003,78.480003,0
2011-12-08,78.459999,80.730003,78.099998,80.529999,80.529999,0
2011-12-15,80.510002,80.620003,79.239998,80.019997,80.019997,0
2011-12-22,80.029999,80.599998,79.639999,80.489998,80.489998,0
2011-12-29,80.650002,80.849998,79.510002,80.089996,80.089996,0
2012-01-05,80.150002,81.500000,80.089996,81.349998,81.349998,0
2012-01-12,81.250000,81.779999,80.470001,80.599998,80.599998,0
2012-01-19,80.480003,81.120003,79.379997,79.570000,79.570000,0
2012-01-26,79.489998,79.570000,78.620003,78.919998,78.919998,0
2012-02-02,78.839996,79.519997,78.430000,78.639999,78.639999,0
2012-02-09,78.709999,79.730003,78.360001,79.669998,79.669998,0
2012-02-16,79.739998,80.110001,78.790001,79.209999,79.209999,0
2012-02-23,79.199997,79.379997,78.089996,78.730003,78.730003,0
2012-03-01,78.769997,79.919998,78.089996,79.709999,79.709999,0
2012-03-08,79.750000,80.620003,79.070000,80.559998,80.559998,0
2012-03-15,80.550003,80.730003,79.309998,79.629997,79.629997,0
2012-03-22,79.739998,79.940002,78.769997,79.160004,79.160004,0
2012-03-29,79.150002,79.919998,78.660004,79.760002,79.760002,0
2012-04-05,79.730003,80.169998,79.379997,79.779999,79.779999,0
2012-04-12,79.699997,80.169998,79.199997,79.529999,79.529999,0
2012-04-19,79.580002,79.860001,78.989998,79.010002,79.010002,0
2012-04-26,78.820000,79.309998,78.599998,79.129997,79.129997,0
2012-05-03,79.169998,80.269997,78.809998,80.080002,80.080002,0
2012-05-10,80.110001,81.570000,79.860001,81.370003,81.370003,0
2012-05-17,81.389999,82.220001,80.889999,82.089996,82.089996,0
2012-05-24,81.989998,83.099998,81.839996,83.010002,83.010002,0
2012-05-31,83.099998,83.540001,82.120003,82.320000,82.320000,0
2012-06-07,82.230003,82.889999,81.720001,82.050003,82.050003,0
2012-06-14,82.139999,82.290001,81.160004,81.489998,81.489998,0
2012-06-21,81.480003,82.690002,81.440002,82.559998,82.559998,0
2012-06-28,82.529999,82.870003,81.430000,81.779999,81.779999,0
2012-07-05,82.190002,83.570000,82.080002,83.570000,83.570000,0
2012-07-12,83.449997,83.820000,82.910004,82.949997,82.949997,0
2012-07-19,83.000000,84.099998,82.730003,83.519997,83.519997,0
2012-07-26,82.809998,83.730003,82.339996,83.059998,83.059998,0
2012-08-02,83.050003,83.510002,82.040001,82.389999,82.389999,0
2012-08-09,82.320000,82.870003,82.199997,82.650002,82.650002,0
2012-08-16,82.680000,82.879997,81.449997,81.489998,81.489998,0
2012-08-23,81.459999,82.120003,81.220001,81.550003,81.550003,0
2012-08-30,81.559998,81.750000,80.959999,81.239998,81.239998,0
2012-09-06,81.250000,81.449997,79.519997,79.739998,79.739998,0
2012-09-13,79.709999,80.019997,78.599998,79.059998,79.059998,0
2012-09-20,79.099998,80.010002,79.000000,79.889999,79.889999,0
2012-09-27,79.820000,80.150002,79.360001,79.970001,79.970001,0
2012-10-04,79.860001,80.190002,79.099998,79.919998,79.919998,0
2012-10-11,80.059998,80.209999,78.940002,79.019997,79.019997,0
2012-10-18,79.099998,80.150002,78.940002,79.970001,79.970001,0
2012-10-25,79.959999,80.279999,79.669998,79.919998,79.919998,0
2012-11-01,79.940002,80.919998,79.669998,80.760002,80.760002,0
2012-11-08,80.860001,81.239998,80.279999,81.059998,81.059998,0
2012-11-15,81.150002,81.459999,80.790001,80.930000,80.930000,0
2012-11-22,80.730003,80.889999,80.019997,80.339996,80.339996,0
2012-11-29,80.320000,80.589996,79.570000,79.769997,79.769997,0
2012-12-06,79.800003,80.660004,79.570000,79.889999,79.889999,0
2012-12-13,79.870003,80.129997,79.010002,79.250000,79.250000,0
2012-12-20,79.360001,79.779999,79.010002,79.620003,79.620003,0
2012-12-27,79.559998,79.930000,79.279999,79.849998,79.849998,0
2013-01-03,79.809998,80.870003,79.800003,80.559998,80.559998,0
2013-01-10,80.589996,80.669998,79.349998,79.800003,79.800003,0
2013-01-17,79.830002,80.190002,79.570000,79.919998,79.919998,0
2013-01-24,79.980003,80.150002,79.180000,79.279999,79.279999,0
2013-01-31,79.250000,79.860001,78.919998,79.720001,79.720001,0
2013-02-07,79.750000,80.510002,79.489998,80.089996,80.089996,0
2013-02-14,79.839996,81.120003,79.839996,81.089996,81.089996,0
2013-02-21,81.080002,81.949997,80.269997,81.599998,81.599998,0
2013-02-28,81.510002,82.599998,81.470001,82.459999,82.459999,0
2013-03-07,82.559998,83.059998,81.930000,82.889999,82.889999,0
2013-03-14,82.900002,83.169998,82.050003,82.779999,82.779999,0
2013-03-21,82.879997,83.300003,82.150002,83.209999,83.209999,0
2013-03-28,83.199997,83.300003,82.489998,82.720001,82.720001,0
2013-04-04,82.620003,83.489998,82.230003,82.529999,82.529999,0
2013-04-11,82.070000,82.699997,81.720001,82.660004,82.660004,0
2013-04-18,82.639999,83.190002,82.309998,82.930000,82.930000,0
2013-04-25,82.400002,83.190002,81.330002,81.639999,81.639999,0
2013-05-02,81.620003,82.519997,81.510002,81.900002,81.900002,0
2013-05-09,81.720001,84.089996,81.720001,83.830002,83.830002,0
2013-05-16,83.800003,84.419998,83.449997,84.250000,84.250000,0
2013-05-23,83.800003,84.500000,83.430000,83.639999,83.639999,0
2013-05-30,83.639999,83.709999,82.430000,82.570000,82.570000,0
2013-06-06,82.529999,82.680000,80.750000,80.959999,80.959999,0
2013-06-13,80.900002,81.500000,80.500000,81.430000,81.430000,0
2013-06-20,81.410004,83.029999,81.269997,82.949997,82.949997,0
2013-06-27,82.930000,83.720001,82.760002,83.230003,83.230003,0
2013-07-04,83.860001,84.750000,83.169998,84.040001,84.040001,0
2013-07-11,82.279999,84.730003,82.279999,82.709999,82.709999,0
2013-07-18,82.339996,83.029999,81.930000,82.300003,82.300003,0
2013-07-25,81.620003,82.410004,81.410004,81.449997,81.449997,0
2013-08-01,81.410004,82.489998,81.230003,81.290001,81.290001,0
2013-08-08,81.260002,81.879997,80.870003,81.699997,81.699997,0
2013-08-15,81.690002,81.940002,80.750000,81.320000,81.320000,0
2013-08-22,81.379997,81.720001,81.110001,81.419998,81.419998,0
2013-08-29,81.110001,82.519997,81.110001,82.169998,82.169998,0
2013-09-05,82.199997,82.669998,81.449997,81.519997,81.519997,0
2013-09-12,81.360001,81.940002,80.059998,80.239998,80.239998,0
2013-09-19,80.239998,80.629997,80.070000,80.330002,80.330002,0
2013-09-26,80.290001,80.650002,79.779999,79.879997,79.879997,0
2013-10-03,79.900002,80.570000,79.629997,80.370003,80.370003,0
2013-10-10,79.879997,80.750000,79.879997,80.500000,80.500000,0
2013-10-17,80.519997,80.559998,79.139999,79.260002,79.260002,0
2013-10-24,79.279999,79.910004,79.000000,79.750000,79.750000,0
2013-10-31,79.449997,80.930000,79.449997,80.480003,80.480003,0
2013-11-07,80.519997,81.480003,80.440002,80.930000,80.930000,0
2013-11-14,80.809998,81.209999,80.489998,81.110001,81.110001,0
2013-11-21,81.059998,81.290001,80.480003,80.739998,80.739998,0
2013-11-28,80.730003,80.989998,80.489998,80.629997,80.629997,0
2013-12-05,80.639999,80.830002,79.760002,79.889999,79.889999,0
2013-12-12,79.900002,80.570000,79.809998,80.110001,80.110001,0
2013-12-19,80.519997,80.830002,80.320000,80.529999,80.529999,0
2013-12-26,80.610001,80.620003,79.690002,80.040001,80.040001,0
2014-01-02,80.139999,81.169998,80.080002,81.040001,81.040001,0
2014-01-09,81.070000,81.190002,80.440002,81.000000,81.000000,0
2014-01-16,81.050003,81.389999,80.769997,81.169998,81.169998,0
2014-01-23,81.250000,81.309998,80.150002,80.510002,80.510002,0
2014-01-30,80.570000,81.320000,80.550003,81.029999,81.029999,0
2014-02-06,81.050003,81.230003,80.449997,80.680000,80.680000,0
2014-02-13,80.699997,80.709999,79.930000,80.169998,80.169998,0
2014-02-20,80.220001,80.519997,80.019997,80.410004,80.410004,0
2014-02-27,80.419998,80.580002,79.690002,80.110001,80.110001,0
2014-03-06,80.120003,80.199997,79.430000,79.610001,79.610001,0
2014-03-13,79.589996,80.110001,79.269997,79.989998,79.989998,0
2014-03-20,80.010002,80.349998,79.750000,79.980003,79.980003,0
2014-03-27,80.029999,80.300003,79.949997,80.220001,80.220001,0
2014-04-03,80.230003,80.599998,79.470001,79.480003,79.480003,0
2014-04-10,79.519997,79.900002,79.330002,79.820000,79.820000,0
2014-04-17,79.809998,79.989998,79.580002,79.860001,79.860001,0
2014-04-24,79.849998,79.970001,79.459999,79.489998,79.489998,0
2014-05-01,79.510002,79.849998,79.059998,79.220001,79.220001,0
2014-05-08,79.230003,80.180000,78.910004,80.070000,80.070000,0
2014-05-15,80.059998,80.339996,79.879997,80.099998,80.099998,0
2014-05-22,80.070000,80.580002,80.070000,80.570000,80.570000,0
2014-05-29,80.540001,80.680000,80.309998,80.669998,80.669998,0
2014-06-05,80.660004,81.019997,80.239998,80.790001,80.790001,0
2014-06-12,80.760002,80.820000,80.360001,80.580002,80.580002,0
2014-06-19,80.410004,80.489998,80.089996,80.220001,80.220001,0
2014-06-26,80.220001,80.379997,79.739998,79.959999,79.959999,0
2014-07-03,79.949997,80.360001,79.949997,79.989998,79.989998,0
2014-07-10,80.019997,80.580002,79.980003,80.559998,80.559998,0
2014-07-17,80.529999,80.839996,80.419998,80.809998,80.809998,0
2014-07-24,80.820000,81.550003,80.730003,81.419998,81.419998,0
2014-07-31,81.419998,81.720001,81.190002,81.440002,81.440002,0
2014-08-07,81.419998,81.680000,81.260002,81.599998,81.599998,0
2014-08-14,81.599998,82.279999,81.379997,82.250000,82.250000,0
2014-08-21,82.239998,82.730003,82.059998,82.430000,82.430000,0
2014-08-28,82.470001,83.059998,82.320000,82.870003,82.870003,0
2014-09-04,82.839996,84.519997,82.839996,84.250000,84.250000,0
2014-09-11,84.209999,84.709999,83.860001,84.699997,84.699997,0
2014-09-18,84.739998,85.089996,84.220001,85.050003,85.050003,0
2014-09-25,85.099998,86.220001,85.050003,85.970001,85.970001,0
2014-10-02,85.860001,86.750000,85.199997,85.300003,85.300003,0
2014-10-09,85.269997,86.010002,84.470001,85.150002,85.150002,0
2014-10-16,84.910004,85.790001,84.739998,85.739998,85.739998,0
2014-10-23,85.739998,86.050003,85.190002,85.949997,85.949997,0
2014-10-30,85.980003,87.610001,85.980003,87.440002,87.440002,0
2014-11-06,87.410004,88.190002,87.129997,87.820000,87.820000,0
2014-11-13,87.809998,88.269997,87.180000,87.650002,87.650002,0
2014-11-20,87.680000,88.440002,87.449997,87.610001,87.610001,0
2014-11-27,88.070000,89.010002,87.779999,88.959999,88.959999,0
2014-12-04,88.940002,89.550003,88.160004,88.269997,88.269997,0
2014-12-11,87.949997,89.139999,87.629997,89.129997,89.129997,0
2014-12-18,89.129997,90.160004,88.919998,89.970001,89.970001,0
2014-12-25,89.870003,90.330002,89.779999,90.269997,90.269997,0
2015-01-01,90.360001,92.269997,90.330002,91.889999,91.889999,0
2015-01-08,91.940002,92.529999,91.610001,92.160004,92.160004,0
2015-01-15,92.160004,93.260002,91.510002,92.900002,92.900002,0
2015-01-22,92.889999,95.480003,92.480003,94.470001,94.470001,23290000
2015-01-29,94.620003,95.010002,93.250000,93.989998,93.989998,0
2015-02-05,93.599998,95.120003,93.519997,94.989998,94.989998,0
2015-02-12,94.889999,94.970001,93.800003,94.199997,94.199997,0
2015-02-19,94.089996,94.989998,93.839996,94.209999,94.209999,0
2015-02-26,94.199997,96.059998,94.059998,95.970001,95.970001,0
2015-03-05,95.970001,99.989998,95.839996,99.800003,99.800003,0
2015-03-12,99.699997,100.389999,96.629997,98.550003,98.550003,0
2015-03-19,97.800003,99.459999,96.389999,96.980003,96.980003,0
2015-03-26,96.910004,98.669998,96.169998,98.190002,98.190002,0
2015-04-02,98.180000,98.279999,96.330002,98.070000,98.070000,0
2015-04-09,98.050003,99.989998,98.040001,98.330002,98.330002,0
2015-04-16,98.400002,98.720001,97.000000,98.019997,98.019997,0
2015-04-23,98.050003,98.430000,94.680000,95.120003,95.120003,0
2015-04-30,95.209999,95.949997,93.879997,94.129997,94.129997,0
2015-05-07,94.129997,95.260002,93.459999,93.620003,93.620003,0
2015-05-14,93.660004,95.839996,93.129997,95.449997,95.449997,0
2015-05-21,95.589996,97.779999,94.820000,97.370003,97.370003,0
2015-05-28,97.279999,97.680000,95.209999,95.470001,95.470001,0
2015-06-04,95.410004,96.910004,94.320000,94.650002,94.650002,0
2015-06-11,94.699997,95.680000,94.110001,94.300003,94.300003,0
2015-06-18,94.220001,95.639999,93.559998,95.260002,95.260002,0
2015-06-25,95.269997,96.370003,94.680000,96.309998,96.309998,0
2015-07-02,96.320000,97.239998,95.870003,96.290001,96.290001,0
2015-07-09,96.230003,97.309998,95.449997,97.129997,97.129997,0
2015-07-16,97.169998,98.150002,97.110001,97.599998,97.599998,0
2015-07-23,97.449997,97.620003,96.290001,96.980003,96.980003,0
2015-07-30,97.139999,98.220001,96.309998,97.959999,97.959999,0
2015-08-06,97.889999,98.330002,95.930000,96.260002,96.260002,0
2015-08-13,96.339996,97.080002,96.089996,96.459999,96.459999,0
2015-08-20,96.449997,96.580002,92.620003,95.099998,95.099998,0
2015-08-27,95.190002,96.320000,94.989998,95.830002,95.830002,0
2015-09-03,95.959999,96.620003,95.730003,96.010002,96.010002,0
2015-09-10,95.930000,96.199997,94.910004,95.419998,95.419998,0
2015-09-17,95.300003,96.550003,94.059998,96.070000,96.070000,0
2015-09-24,96.250000,96.699997,95.459999,96.349998,96.349998,0
2015-10-01,96.269997,96.489998,95.220001,95.500000,95.500000,0
2015-10-08,95.570000,95.610001,93.849998,93.930000,93.930000,0
2015-10-15,93.959999,95.059998,93.809998,95.050003,95.050003,0
2015-10-22,95.040001,97.820000,94.940002,97.779999,97.779999,0
2015-10-29,97.620003,98.050003,96.580002,97.949997,97.949997,0
2015-11-05,97.930000,99.500000,97.750000,99.010002,99.010002,0
2015-11-12,98.820000,99.849998,98.430000,99.650002,99.650002,0
2015-11-19,99.419998,100.169998,98.739998,99.800003,99.800003,0
2015-11-26,99.739998,100.510002,99.660004,99.989998,99.989998,0
2015-12-03,100.010002,100.470001,97.220001,97.349998,97.349998,0
2015-12-10,97.410004,98.559998,97.190002,97.870003,97.870003,0
2015-12-17,98.559998,99.290001,98.000000,98.339996,98.339996,0
2015-12-24,98.339996,98.410004,97.800003,98.269997,98.269997,0
2015-12-31,98.209999,99.629997,98.050003,99.180000,99.180000,0
2016-01-07,99.220001,99.330002,98.169998,98.930000,98.930000,0
2016-01-14,98.820000,99.309998,98.379997,99.089996,99.089996,0
2016-01-21,99.180000,99.800003,98.709999,98.900002,98.900002,0
2016-01-28,98.889999,99.830002,96.889999,97.290001,97.290001,0
2016-02-04,97.300003,97.480003,95.660004,95.889999,95.889999,0
2016-02-11,95.889999,97.099998,95.239998,96.790001,96.790001,0
2016-02-18,96.889999,97.919998,96.559998,97.459999,97.459999,0
2016-02-25,97.489998,98.580002,97.099998,98.209999,98.209999,0
2016-03-03,98.199997,98.349998,96.889999,97.169998,97.169998,0
2016-03-10,97.230003,98.419998,95.540001,95.889999,95.889999,0
2016-03-17,95.750000,96.230003,94.580002,96.050003,96.050003,0
2016-03-24,96.059998,96.400002,94.589996,94.839996,94.839996,0
2016-03-31,94.839996,95.110001,94.239998,94.430000,94.430000,0
2016-04-07,94.480003,94.849998,93.629997,94.739998,94.739998,0
2016-04-14,94.809998,95.199997,93.930000,94.489998,94.489998,0
2016-04-21,94.529999,95.199997,93.919998,94.389999,94.389999,0
2016-04-28,94.379997,94.580002,91.919998,93.180000,93.180000,0
2016-05-05,93.220001,94.360001,93.169998,93.820000,93.820000,0
2016-05-12,93.849998,95.269997,93.800003,95.080002,95.080002,0
2016-05-19,95.139999,95.660004,95.099998,95.349998,95.349998,0
2016-05-26,95.419998,95.900002,94.940002,95.459999,95.459999,0
2016-06-02,95.430000,95.639999,93.430000,93.589996,93.589996,0
2016-06-09,93.550003,95.040001,93.430000,94.610001,94.610001,0
2016-06-16,94.599998,95.320000,93.419998,93.720001,93.720001,0
2016-06-23,93.500000,96.709999,93.019997,95.769997,95.769997,0
2016-06-30,95.669998,96.500000,95.339996,96.059998,96.059998,0
2016-07-07,96.139999,96.790001,95.830002,96.220001,96.220001,0
2016-07-14,96.269997,97.320000,95.830002,97.199997,97.199997,0
2016-07-21,97.129997,97.570000,96.669998,97.050003,97.050003,0
2016-07-28,96.730003,96.769997,95.000000,95.559998,95.559998,0
2016-08-04,95.540001,96.519997,95.419998,95.650002,95.650002,0
2016-08-11,95.570000,95.989998,94.430000,94.720001,94.720001,0
2016-08-18,94.699997,94.959999,94.080002,94.790001,94.790001,0
2016-08-25,94.779999,96.260002,94.250000,96.019997,96.019997,0
2016-09-01,95.989998,96.239998,94.690002,94.959999,94.959999,0
2016-09-08,94.940002,95.669998,94.470001,95.330002,95.330002,0
2016-09-15,95.339996,96.330002,95.080002,95.660004,95.660004,0
2016-09-22,95.500000,95.739998,95.050003,95.430000,95.430000,0
2016-09-29,95.370003,96.440002,95.330002,96.129997,96.129997,0
2016-10-06,96.150002,98.040001,96.120003,97.970001,97.970001,0
2016-10-13,97.989998,98.169998,97.510002,97.870003,97.870003,0
2016-10-20,97.849998,99.120003,97.660004,98.629997,98.629997,0
2016-10-27,98.620003,99.029999,97.180000,97.400002,97.400002,0
2016-11-03,97.379997,98.699997,95.889999,98.500000,98.500000,0
2016-11-10,98.610001,100.570000,98.309998,100.410004,100.410004,0
2016-11-17,100.250000,101.910004,99.959999,101.699997,101.699997,0
2016-11-24,101.820000,101.919998,100.639999,101.500000,101.500000,0
2016-12-01,101.510002,101.589996,99.849998,100.230003,100.230003,0
2016-12-08,100.190002,102.349998,99.430000,102.000000,102.000000,0
2016-12-15,102.250000,103.650002,102.160004,103.019997,103.019997,0
2016-12-22,103.040001,103.629997,102.589996,103.260002,103.260002,0
2016-12-29,103.199997,103.820000,101.910004,102.699997,102.699997,0
2017-01-05,102.430000,102.949997,101.279999,101.779999,101.779999,0
2017-01-12,101.669998,101.800003,100.279999,100.930000,100.930000,0
2017-01-19,101.339996,101.730003,99.839996,100.029999,100.029999,0
2017-01-26,99.910004,101.019997,99.430000,99.639999,99.639999,0
2017-02-02,99.739998,100.720001,99.230003,100.279999,100.279999,0
2017-02-09,100.230003,101.760002,100.080002,101.180000,101.180000,0
2017-02-16,101.050003,101.720001,100.410004,101.330002,101.330002,0
2017-02-23,101.370003,101.970001,100.660004,101.779999,101.779999,0
2017-03-02,101.910004,102.260002,101.220001,102.070000,102.070000,0
2017-03-09,102.110001,102.250000,100.489998,100.739998,100.739998,0
2017-03-16,100.559998,100.750000,99.550003,99.680000,99.680000,0
2017-03-23,99.739998,100.129997,98.860001,100.000000,100.000000,0
2017-03-30,99.959999,100.849998,99.930000,100.559998,100.559998,0
2017-04-06,100.519997,101.339996,100.089996,100.779999,100.779999,0
2017-04-13,100.160004,100.599998,99.470001,99.739998,99.739998,0
2017-04-20,99.779999,100.029999,98.699997,98.959999,98.959999,0
2017-04-27,98.949997,99.389999,98.720001,99.209999,99.209999,0
2017-05-04,99.349998,99.720001,98.500000,99.669998,99.669998,0
2017-05-11,99.660004,99.889999,97.419998,97.419998,97.419998,0
2017-05-18,97.430000,98.070000,96.800003,97.239998,97.239998,0
2017-05-25,97.080002,97.779999,96.860001,96.919998,96.919998,0
2017-06-01,96.989998,97.320000,96.510002,96.750000,96.750000,0
2017-06-08,96.699997,97.500000,96.320000,96.940002,96.940002,0
2017-06-15,96.930000,97.870003,96.839996,97.559998,97.559998,0
2017-06-22,97.540001,97.650002,95.970001,96.050003,96.050003,0
2017-06-29,96.040001,96.510002,95.470001,96.290001,96.290001,0
2017-07-06,96.190002,96.339996,95.510002,95.790001,95.790001,0
2017-07-13,95.779999,95.919998,94.480003,94.800003,94.800003,0
2017-07-20,94.769997,95.169998,93.400002,93.669998,93.669998,0
2017-07-27,93.459999,94.099998,92.550003,92.830002,92.830002,0
2017-08-03,92.900002,93.889999,92.680000,93.519997,93.519997,0
2017-08-10,93.500000,94.150002,92.930000,93.489998,93.489998,0
2017-08-17,93.440002,94.080002,93.000000,93.150002,93.150002,0
2017-08-24,93.160004,93.440002,91.620003,92.879997,92.879997,0
2017-08-31,92.849998,93.349998,91.989998,92.290001,92.290001,0
2017-09-07,92.199997,92.529999,91.010002,92.519997,92.519997,0
2017-09-14,92.349998,92.699997,91.529999,92.510002,92.510002,0
2017-09-21,92.470001,93.610001,91.779999,93.360001,93.360001,0
2017-09-28,93.470001,93.919998,92.949997,93.459999,93.459999,0
2017-10-05,93.480003,94.269997,92.900002,92.959999,92.959999,0
2017-10-12,92.949997,93.800003,92.750000,93.360001,93.360001,0
2017-10-19,93.419998,94.019997,93.059998,93.709999,93.709999,0
2017-10-26,93.629997,95.150002,93.480003,94.820000,94.820000,0
2017-11-02,94.800003,95.150002,94.410004,94.870003,94.870003,0
2017-11-09,94.879997,94.959999,93.400002,93.809998,93.809998,0
2017-11-16,93.839996,94.169998,93.209999,93.220001,93.220001,0
2017-11-23,93.129997,93.440002,92.500000,93.260002,93.260002,0
2017-11-30,93.260002,93.650002,92.599998,93.610001,93.610001,0
2017-12-07,93.540001,94.220001,93.410004,93.430000,93.430000,0
2017-12-14,93.410004,94.029999,93.160004,93.349998,93.349998,0
2017-12-21,93.309998,93.559998,92.959999,93.029999,93.029999,0
2017-12-28,93.000000,93.019997,91.750000,92.160004,92.160004,0
2018-01-04,92.220001,92.639999,91.779999,92.330002,92.330002,0
2018-01-11,92.330002,92.550003,90.279999,90.540001,90.540001,0
2018-01-18,90.779999,91.000000,89.209999,89.209999,89.209999,0
2018-01-25,89.320000,90.110001,88.440002,89.129997,89.129997,0
2018-02-01,89.040001,90.400002,88.559998,90.260002,90.260002,0
2018-02-08,90.269997,90.570000,88.940002,89.120003,89.120003,0
2018-02-15,88.959999,90.129997,88.250000,90.080002,90.080002,0
2018-02-22,90.160004,90.699997,89.500000,90.610001,90.610001,0
2018-03-01,90.669998,90.930000,89.410004,89.639999,89.639999,0
2018-03-08,89.589996,90.360001,89.440002,89.699997,89.699997,0
2018-03-15,89.750000,90.449997,89.620003,89.779999,89.779999,0
2018-03-22,89.650002,90.150002,88.940002,90.059998,90.059998,0
2018-03-29,90.070000,90.279999,89.820000,90.139999,90.139999,0
2018-04-05,90.089996,90.599998,89.360001,89.570000,89.570000,0
2018-04-12,89.519997,89.959999,89.230003,89.620003,89.620003,0
2018-04-19,89.620003,91.260002,89.500000,91.169998,91.169998,0
2018-04-26,91.209999,92.830002,90.959999,92.510002,92.510002,0
2018-05-03,92.720001,93.419998,92.349998,93.040001,93.040001,0
2018-05-10,93.080002,93.629997,92.239998,93.389999,93.389999,0
2018-05-17,93.260002,94.190002,93.120003,94.010002,94.010002,0
2018-05-24,93.919998,95.029999,93.610001,94.150002,94.150002,0
2018-05-31,94.070000,94.449997,93.419998,93.660004,93.660004,0
2018-06-07,93.589996,94.029999,93.209999,93.709999,93.709999,0
2018-06-14,93.500000,95.300003,93.190002,95.059998,95.059998,0
2018-06-21,95.129997,95.529999,94.169998,95.290001,95.290001,0
2018-06-28,95.269997,95.529999,94.400002,94.540001,94.540001,0
2018-07-05,94.510002,94.769997,93.709999,94.720001,94.720001,0
2018-07-12,94.699997,95.410004,94.300003,95.080002,95.080002,0
2018-07-19,95.080002,95.650002,94.139999,94.360001,94.360001,0
2018-07-26,94.160004,94.910004,94.080002,94.620003,94.620003,0
2018-08-02,94.629997,95.519997,94.610001,95.099998,95.099998,0
2018-08-09,95.099998,96.980003,95.029999,96.699997,96.699997,0
2018-08-16,96.720001,96.769997,94.930000,95.150002,95.150002,0
2018-08-23,95.169998,95.709999,94.430000,94.599998,94.599998,0
2018-08-30,94.529999,95.739998,94.470001,95.129997,95.129997,0
2018-09-06,95.099998,95.559998,94.730003,94.800003,94.800003,0
2018-09-13,94.830002,95.000000,94.320000,94.550003,94.550003,0
2018-09-20,94.550003,94.559998,93.809998,94.190002,94.190002,0
2018-09-27,94.260002,96.120003,94.209999,95.760002,95.760002,0
2018-10-04,96.050003,96.160004,95.379997,95.510002,95.510002,0
2018-10-11,95.430000,95.660004,94.790001,95.580002,95.580002,0
2018-10-18,95.660004,96.529999,95.470001,96.430000,96.430000,0
2018-10-25,96.360001,97.199997,96.209999,97.129997,97.129997,0
2018-11-01,97.080002,97.120003,95.680000,96.000000,96.000000,0
2018-11-08,96.190002,97.690002,96.070000,96.800003,96.800003,0
2018-11-15,97.010002,97.389999,96.040001,96.709999,96.709999,0
2018-11-22,96.720001,97.540001,96.320000,96.790001,96.790001,0
2018-11-29,96.849998,97.309998,96.379997,97.029999,97.029999,0
2018-12-06,97.010002,97.550003,96.360001,97.040001,97.040001,0
2018-12-13,97.040001,97.709999,96.550003,97.040001,97.040001,0
2018-12-20,96.989998,97.120003,96.169998,97.050003,97.050003,0
2018-12-27,96.919998,96.959999,95.820000,96.820000,96.820000,0
2019-01-03,96.720001,96.750000,95.120003,95.220001,95.220001,0
2019-01-10,95.160004,96.260002,95.029999,96.059998,96.059998,0
2019-01-17,96.070000,96.480003,95.980003,96.120003,96.120003,0
2019-01-24,96.070000,96.680000,95.250000,95.339996,95.339996,0
2019-01-31,95.349998,96.419998,95.160004,96.419998,96.419998,0
2019-02-07,96.389999,97.199997,96.379997,97.129997,97.129997,0
2019-02-14,97.139999,97.370003,96.290001,96.449997,96.449997,0
2019-02-21,96.489998,96.779999,95.879997,96.150002,96.150002,0
2019-02-28,96.089996,97.010002,95.820000,96.870003,96.870003,0
2019-03-07,96.830002,97.709999,96.389999,96.550003,96.550003,0
2019-03-14,96.489998,96.820000,95.739998,95.760002,95.760002,0
2019-03-21,95.910004,96.980003,95.839996,96.769997,96.769997,0
2019-03-28,96.970001,97.519997,96.820000,97.089996,97.089996,0
2019-04-04,97.040001,97.470001,96.849998,96.949997,96.949997,0
2019-04-11,96.889999,97.190002,96.750000,97.010002,97.010002,0
2019-04-18,97.010002,98.190002,96.959999,98.099998,98.099998,0
2019-04-25,98.099998,98.330002,97.150002,97.690002,97.690002,0
2019-05-02,97.629997,98.099998,97.379997,97.620003,97.620003,0
2019-05-09,97.580002,97.699997,97.029999,97.570000,97.570000,0
2019-05-16,97.540001,98.129997,97.440002,98.110001,98.110001,0
2019-05-23,98.059998,98.370003,97.550003,98.139999,98.139999,0
2019-05-30,98.129997,98.279999,96.750000,97.370003,97.370003,0
2019-06-06,97.290001,97.349998,96.459999,97.000000,97.000000,0
2019-06-13,96.959999,97.769997,96.870003,97.120003,97.120003,0
2019-06-20,97.180000,97.199997,95.839996,96.209999,96.209999,0
2019-06-27,96.180000,96.879997,96.019997,96.769997,96.769997,0
2019-07-04,96.709999,97.589996,96.660004,97.099998,97.099998,0
2019-07-11,97.059998,97.440002,96.750000,97.220001,97.220001,0
2019-07-18,97.199997,97.809998,96.669998,97.730003,97.730003,0
2019-07-25,97.690002,98.680000,97.500000,98.519997,98.519997,0
2019-08-01,98.589996,98.930000,97.209999,97.540001,97.540001,0
2019-08-08,97.599998,98.050003,97.320000,97.989998,97.989998,0
2019-08-15,97.949997,98.449997,97.820000,98.300003,98.300003,0
